address	city	county	facilityType	hours	instructions	lat	lng	name	phone	state	url	zip	zipCodeLat	zipCodeLng
100 State Ave, Faribault, Mn 55021	Faribault	Rice	Clinic	Weekday Hours : 8:00 A.M. - 12:00 P.M., Weekend Hours : Unavailable	Accepting Symptomatic Patients Living In Or Recently In Congregate Care, Accepting Symptomatic Health Care Workers And/Or Their Symptomatic Family, Accepting Symptomatic First Responders	-	-	Faribault - Allina Health	(507) 334-3921	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55021	44.3	-93.3
10120 200 Street, Greenbush, Mn, 56726	Greenbush	Roseau	Clinic	Please Call For An Appointment	Call The 24/7 Coronavirus Screening Hotline Before Visiting An Altru Location.	-	-	Altru Clinic - Greenbush	(701) 780-6358	Minnesota	Https://Www.Altru.Org/Coronavirus/	56726	48.8	-96.2
715 Delmore Dr, Roseau, Mn 56751	Roseau	Roseau	Clinic	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : 9:00 A.M. - 5:00 P.M.	By Appointment. Accepting Any Symptomatic Patient	-	-	Lifecare Medical Center	(218) 463-2500	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56751	48.8	-95.9
3520 East 7Th Ave, Hibbing, Mn 55746	Hibbing	Saint Louis	Drive Up	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : By Appointment	By Appointment Or Drive-Up Accepting Symptomatic Patients Over Age 65, Accepting Symptomatic Patients Living In Or Recently In Congregate Care, Accepting Symptomatic Patients Who Are Experiencing Homelessness, Accepting Symptomatic Dialysis Patients, Accepting Symptomatic Health Care Workers And/Or Their Symptomatic Family, Accepting All Symptomatic Patients With Underlying Medical Conditions, Accepting Symptomatic First Responders, Accepting Symptomatic Child Care Workers	-	-	Fairview Range - M Health Fairview	(218) 362-6682	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55746	47.4	-93.0
4190 Loberg Ave, Duluth, Mn 55811	Duluth	Saint Louis	Clinic / Drive-Thru	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : 8:00 P.M. - 5:00 P.M.	Drive-Up Or Walk-In. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients, Accepting Any Symptomatic Patient	-	-	Miller Creek Clinic - Saint Luke'S Hospital	(218) 249-4600	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55811	46.8	-92.2
10 5Th Street Se, Cook, Mn 55723	Cook	Saint Louis	Drive-Thru	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	By Appointment Or Drive-Up. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients. Accepting Any Symptomatic Patient	-	-	Scenic Rivers Health Services - Cook Clinic - Cook Area Health Services	(216) 666-5941	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55723	47.8	-92.9
810 Poplar St, Floodwood, Mn 55736	Floodwood	Saint Louis	Drive-Thru	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	By Appointment Or Drive-Up. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients. Accepting Any Symptomatic Patient	-	-	Scenic Rivers Health Services - Floodwood Clinic - Cook Area Health Services	(218) 476-2221	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55736	47.0	-92.9
415 N 2Nd St, Suite 2, Tower, Mn 55790	Tower	Saint Louis	Drive-Thru	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	By Appointment Or Drive-Up. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients. Accepting Any Symptomatic Patient	-	-	Scenic Rivers Health Services - Tower Clinic - Cook Area Health Services	(218) 753-2405	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55790	47.8	-92.3
901 9Th St N, Virginia, Mn 55792	Virginia	Saint Louis	Drive-Thru	Weekday Hours : 9:00 A.M. - 1:00 P.M., Weekend Hours : 9:00 A.M. - 1:00 P.M.	Accepting Symptomatic Patients Over Age 65, Accepting Symptomatic Patients Living In Or Recently In Congregate Care, Accepting Symptomatic Patients Who Are Experiencing Homelessness, Accepting Symptomatic Dialysis Patients, Accepting Symptomatic Health Care Workers And/Or Their Symptomatic Family, Accepting All Symptomatic Patients With Underlying Medical Conditions, Accepting Symptomatic First Responders, Accepting Symptomatic Child Care Workers	-	-	Virginia Hospital - Essentia Health	(800) 494-836	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55792	47.6	-92.5
141 South 59Th Ave W, Duluth, Mn 55807	Duluth	Saint Louis	Drive-Thru	Weekday Hours : 9:00 A.M. - 6:00 P.M., Weekend Hours : 9:00 A.M. - 6:00 P.M.	Accepting Symptomatic Patients Over Age 65, Accepting Symptomatic Patients Living In Or Recently In Congregate Care, Accepting Symptomatic Patients Who Are Experiencing Homelessness, Accepting Symptomatic Dialysis Patients, Accepting Symptomatic Health Care Workers And/Or Their Symptomatic Family, Accepting All Symptomatic Patients With Underlying Medical Conditions, Accepting Symptomatic First Responders, Accepting Symptomatic Child Care Workers	-	-	West Duluth (Voyageur Bus Garage) - Essentia Health	(800) 494-836	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55807	46.73	-92.17
1601 St Francis Ave, Suite 100, Shakopee, Mn 55379	Shakopee	Scott	Clinic	8 Am - 4 Pm Monday - Friday	If You Have Developed Symptoms Such As Fever, Cough, And/Or Difficulty Breathing, And Have Been In Close Contact With A Person Known To Have Covid-19, You May Be Tested At This Location. Please Call (952) 428-3535 To Set An Appointment.	-	-	Allina Health Shakopee Clinic	(952) 428-3535	Minnesota	Https://Www.Mayoclinichealthsystem.Org/Covid19	55379	44.7	-93.5
12800 Rolling Ridge Rd, Becker, Mn 55308	Becker	Sherburne	Clinic	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	By Appointment. Accepting Any Symptomatic Patient (Yes, Respiratory Patients)	-	-	Becker Clinic - Centracare	(763) 261-7000	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55308	45.4	-93.8
1200 6Th Ave N, Saint Cloud, Mn 56303	Saint Cloud	Stearns	Clinic	Weekday Hours : 9:00 A.M. - 9:00 P.M., Weekend Hours : 9:00 A.M. - 9:00 P.M.	Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients, Accepting Any Symptomatic Patient	-	-	Centracare Clinic River Campus - Centracare	(320) 252-5131	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56303	45.58	-94.21
200 1St St W, Paynesville, Mn 56362	Paynesville	Stearns	Clinic	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	By Appointment Only. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients (Yes, If Mdh Recommended), Accepting Any Symptomatic Patient (Yes, Provider Evaluation Required. Could Be Telehealth Visit.)	-	-	Centracare Paynesville - Centracare	(320) 243-7751	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56362	45.4	-94.7
2420 Division Street St. Cloud, Mn 56301	Saint Cloud	Stearns	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Minnesota	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	56301	45.5	-94.2
2200 26Th St Nw, Owatonna, Mn 55060	Owatonna	Steele	Drive-Thru	Weekday Hours : 10:00 A.M. - 6:00 P.M., Weekend Hours : 10:00 A.M. - 6:00 P.M.	Drive-Up. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients. Accepting Any Symptomatic Patient	-	-	Owatonna - Mayo Clinic	(833) 558-757	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55060	44.0	-93.2
24 E 7Th St, Morris, Mn 56267	Morris	Stevens	Clinic	Weekday Hours : Monday - Thursday: 8:00 A.M. - 5:00 P.M.; Friday: 8:00 A.M. - 3:30 P.M., Weekend Hours : Unavailable	By Appointment To Resp.Clinic Or Drive-Up. Accepting Any Symptomatic Patient,	-	-	Prhhs Morris Clinic - Prairie Ridge Hospital And Health Services	(320) 586-4008	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56267	45.6	-96.0
30 S Behl St, Appleton, Mn 56208	Appleton	Swift	Clinic	8 Am - 5 Pm Monday - Friday	If You Have Developed Symptoms Such As Fever, Cough, And/Or Difficulty Breathing, And Have Been In Close Contact With A Person Known To Have Covid-19, You May Be Tested At This Location. Please Call (320) 289-1580 To Set An Appointment.	-	-	Appleton Area Health	(320) 289-1580	Minnesota	Https://Www.Mayoclinichealthsystem.Org/Covid19	56208	45.3	-96.0
30 S Behl St, Appleton, Mn 56208	Appleton	Swift	Drive-Up	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	By Appointment Only. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients. Accepting Any Symptomatic Patient	-	-	Appleton Area Health - Independent	(320) 289-1580	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56208	45.3	-96.0
1815 Wisconsin Ave, Benson, Mn 56215	Benson	Swift	Clinic	Weekday Hours : 24/7, Weekend Hours : 24/7	Clinic- By Appointment; Hospital - Ed, Inpatient. Accepting Any Symptomatic Patient,	-	-	Swift County-Benson Health Services	(320) 843-4232	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56215	45.3	-95.6
50 Centracare Dr, Long Prairie, Mn 56347	Long Prairie	Todd	Clinic	Weekday Hours : 9:00 A.M. - 4:30 P.M., Weekend Hours : Unavailable	By Appointment. Accepting Any Symptomatic Patient (Yes, Per Job Action Sheet)	-	-	Long Prairie - Centracare	(320) 200-3200	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56347	46.0	-94.9
1500 Curve Crest Blvd, Stillwater, Mn 55082	Stillwater	Washington	Drive Up	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : 9:00 A.M. - 1:00 P.M.	Accepting Any Symptomatic Patient (Yes, Effective 04/27/2020), Accepting Symptomatic Patients Over Age 65 (Yes, Effective 04/27/2020), Accepting Symptomatic Patients Who Are Experiencing Homelessness (Yes, Effective 05/04/2020), Accepting All Symptomatic Patients With Underlying Medical Conditions (Yes, Effective 04/27/2020), Accepting Symptomatic Transportation Workers (Yes, Effective 04/27/2020), Accepting Symptomatic Grocery/Food Production Workers (Yes, Effective 04/27/2020), Accepting Symptomatic Utility Workers (Yes, Effective 04/27/2020)	-	-	Curve Crest Clinic - Healthpartners	(651) 439-1234	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55082	45.1	-92.8
8468 Tamarack Road	Woodbury	Washington	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Minnesota	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	55125	44.92	-92.94
121 Drew Ave Se, Madelia, Mn 56062	Madelia	Watonwan	Clinic	Weekday Hours : 7:00 A.M. - 7:00 P.M., Weekend Hours : 7:00 A.M. - 7:00 P.M.	By Appointment Or Walk-In, Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients, Accepting Any Symptomatic Patient	-	-	Madelia Community Hospital And Clinic	(507) 642-3255	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56062	44.1	-94.4
855 Mankato Ave Winona, Mn 55987	Winona	Winona	Clinic	Weekday Hours : 7:00 A.M. - 8:00 P.M., Weekend Hours : 8:00 A.M. - 5:00 P.M.	Walk-Ins Accepted. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients. Accepting Any Symptomatic Patient	-	-	Winona Health - Urgent Care - Winona Health Services	(507) 454-3650	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55987	44.0	-91.6
1700 Highway 25 N, Buffalo, Mn 55313	Buffalo	Wright	Clinic	Weekday Hours : 8:00 A.M - 5:00 P.M., Weekend Hours : Unavailable	By Appointment. Accepting Any Symptomatic Patients.	-	-	Buffalo Clinic - Stellis Health	(763) 682-1313	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55313	45.2	-93.8
1013 Hart Blvd, Monticello, Mn 55362	Monticello	Wright	Clinic	Weekday Hours : 9:00 A.M. - 1:00 P.M., Weekend Hours : Unavailable	Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients (No, Not Currently), Accepting Any Symptomatic Patient	-	-	Centracare Monticello - Centracare	(320) 200-3200	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55362	45.3	-93.8
