address	city	county	facilityType	hours	instructions	lat	lng	name	phone	state	url	zip	zipCodeLat	zipCodeLng
6140 North Broadway Chicago, Il 60660	Chicago	Cook	Urgent Care	8Am-4:30Pm, Monday-Friday	Physicians Immediate Care Is Offering The Abbott Id Now Covid-19 Test, Which Provides Results In 5 Minutes Or 15 Minutes For A Negative Result. There Are Several Locations In Chicago And Its Suburbs. You Must Call To Make An Appointment.	-	-	Physicians Immediate Care-Edgewater	(773) 435-9028	Illinois	Https://Wgntv.Com/News/Coronavirus/Heres-Where-You-Can-Get-A-Covid-19-Test-In-Chicago-Area/	60660	41.98	-87.66
933 West Diversey Parkway Chicago, Il 60614	Chicago	Cook	Urgent Care	8Am-4:30Pm, Monday-Friday	Physicians Immediate Care Is Offering The Abbott Id Now Covid-19 Test, Which Provides Results In 5 Minutes Or 15 Minutes For A Negative Result. There Are Several Locations In Chicago And Its Suburbs. You Must Call To Make An Appointment.	-	-	Physicians Immediate Care-Lincoln Park	(312) 445-8805	Illinois	Https://Wgntv.Com/News/Coronavirus/Heres-Where-You-Can-Get-A-Covid-19-Test-In-Chicago-Area/	60614	41.92	-87.65
3909 N. Western Ave. Chicago, Il 60618	Chicago	Cook	Urgent Care	8Am-4:30Pm, Monday-Friday	Physicians Immediate Care Is Offering The Abbott Id Now Covid-19 Test, Which Provides Results In 5 Minutes Or 15 Minutes For A Negative Result. There Are Several Locations In Chicago And Its Suburbs. You Must Call To Make An Appointment.	-	-	Physicians Immediate Care-North Center	(773) 739-9200	Illinois	Https://Wgntv.Com/News/Coronavirus/Heres-Where-You-Can-Get-A-Covid-19-Test-In-Chicago-Area/	60618	41.95	-87.7
121 W. North Avenue Chicago, Il 60610	Chicago	Cook	Urgent Care	8Am-4:30Pm, Monday-Friday	Physicians Immediate Care Is Offering The Abbott Id Now Covid-19 Test, Which Provides Results In 5 Minutes Or 15 Minutes For A Negative Result. There Are Several Locations In Chicago And Its Suburbs. You Must Call To Make An Appointment.	-	-	Physicians Immediate Care-Old Town	(312) 643-5606	Illinois	Https://Wgntv.Com/News/Coronavirus/Heres-Where-You-Can-Get-A-Covid-19-Test-In-Chicago-Area/	60610	41.9	-87.64
4211 North Cicero Avenue Chicago, Il 60641	Chicago	Cook	Urgent Care	8Am-6Pm, Monday-Friday	Physicians Immediate Care Is Offering The Abbott Id Now Covid-19 Test, Which Provides Results In 5 Minutes Or 15 Minutes For A Negative Result. There Are Several Locations In Chicago And Its Suburbs. You Must Call To Make An Appointment.	-	-	Physicians Immediate Care-Six Corners	(773) 794-1000	Illinois	Https://Wgntv.Com/News/Coronavirus/Heres-Where-You-Can-Get-A-Covid-19-Test-In-Chicago-Area/	60641	41.95	-87.75
600 W. Adams St. Chicago, Il 60661	Chicago	Cook	Urgent Care	8Am-4:30Pm, Monday-Friday	Physicians Immediate Care Is Offering The Abbott Id Now Covid-19 Test, Which Provides Results In 5 Minutes Or 15 Minutes For A Negative Result. There Are Several Locations In Chicago And Its Suburbs. You Must Call To Make An Appointment.	-	-	Physicians Immediate Care-West Loop	(312) 506-0900	Illinois	Https://Wgntv.Com/News/Coronavirus/Heres-Where-You-Can-Get-A-Covid-19-Test-In-Chicago-Area/	60661	41.883	-87.644
1022 West Lincoln Hwy	DeKalb	De Kalb	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60115	41.9	-88.7
165 Plank Road, Sycamore, Il 60178	Sycamore	Dekalb	-	-	-	-	-	Greater Elgin Famliy Care Center Center For Family Health	(847) 608-1344	Illinois	-	60178	42.0	-88.7
1 Kish Hospital Dr, Dekalb, Il 60115	Dekalb	Dekalb	Hospital	9Am-9Pm, Daily	Requirements:Testing Requires An Order From A Northwestern Medicine Physician. That Order Can Be Obtained By Calling The Covid Hotline If The Patient Falls Into The Testing Criteria.	-	-	Kishwaukee Hospital	(312) 472-6843	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	60115	41.9	-88.7
1850 Gateway Drive Sycamore, Il 60178	Sycamore	Dekalb	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Sycamore	(815) 265-6399	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60178	42.0	-88.7
6210 Main Street Downers Grove, Il 60516	Downers Grove	Du Page	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60516	41.76	-88.01
1910 Montgomery Road Aurora, Il 60504	Aurora	Du Page	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60504	41.75	-88.25
2285 Sequoia Dr Aurora, Il 60506	Aurora	Dupage	Hospital	Open 24Hrs	You Can Be Tested If If You Have Received Proper Permission From The Local Health Department Or A Physician. You Must Call Ahead To Determine If You Meet The Specific Criteria. Call 866-443-2584 If You Think You’Ve Been Exposed To Covid-19 Or Are Experiencing Symptoms.	-	-	Advocate Medical Group Outpatient Center	(866) 443-2584	Illinois	Https://Www.Advocateaurorahealth.Org/Coronavirus-Disease-2019?_Ga=2.246351437.858872302.1584545149-1056560988.1582056373&_Gac=1.22568393.1582056373.Cj0Kcqias67Ybrc7Arisaf49Cdufyaqxm0Vbtb-Lfrn86Dcmnevam2Undwfxgc3Epr7Jopwr-Jrnpmiaanrmealw_Wcb	60506	41.76	-88.38
1325 N. Highland Ave., Aurora, Il 60506	Aurora	Dupage	Virtual Screening	24 Hours, Daily	Amita Patients Should Make Appointment With Their Primary Care Physician For Telehealth Evaluation.	-	-	Amita Health Mercy Medical Center Aurora	-	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	60506	41.76	-88.38
110 West North Avenue	Baltimore	Dupage	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60126	41.89	-87.94
2211 South Eola Road	Aurora	Dupage	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60503	41.71	-88.26
8645 Woodward Avenue	Woodridge	Dupage	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60517	41.73	-88.04
700 West Irving Park Road	Bensenville	Dupage	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60106	41.96	-87.95
121 East Lake Street	Bloomingdale	Dupage	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60108	41.95	-88.1
739 Roosevelt Road	Glen Ellyn	Dupage	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60137	41.86	-88.06
4201 Winfield Rd Warrenville, Il 60555	Warrenville	Dupage	Drive-Thru	-	Testing Is Available In Tented Drive-Thru Facilities At Edward-Elmhurst Health In Warrenville For Patients With A Doctor'S Note.	-	-	Edward-Elmhurst Health Corporate Center	(331) 221-8000	Illinois	Https://Abc7Chicago.Com/Health/Where-To-Find-Coronavirus-Testing-In-Chicago-Area-/6044390/	60555	41.82	-88.18
4201 Winfield Rd Warrenville, Il 60555	Warrenville	Dupage	Hospital	-	This Facility Offers Testing To Patients With An Order From An In-Network Doctor. You Can Call The Facility Directly If You Have Any Questions Or To Schedule An Appointment.	-	-	Edward-Elmhurst Health Corporate Center (Parking Lot)	(331) 221-8000	Illinois	Https://Wgntv.Com/News/Coronavirus/Heres-Where-You-Can-Get-A-Covid-19-Test-In-Chicago-Area/	60555	41.82	-88.18
40 75Th Street Willowbrook, Il 60527	Willowbrook	Dupage	Urgent Care	By Appointment Only	All Patients Interested In Covid-19 Testing Must Register And Submit Id And Insurance Information Online. When You Arrive To Our Office, Please Stay In Your Vehicle. You Will Need To Call Our Office And Be Pre-Screened Prior To Receiving Service. This Will Determine If We Are Able To See You Inside Or Curbside.	-	-	Midwest Express Clinic Willowbrook	(630) 581-5372	Illinois	Https://Midwestexpressclinic.Com/Services/Illness-Treatment/Coronavirus/	60527	41.74	-87.95
2635 Church Road Aurora, Il 60502	Aurora	Dupage	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Aurora	(630) 590-9647	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60502	41.8	-88.26
235 S. Gary Ave. Bloomingdale, Il 60108	Bloomingdale	Dupage	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Bloomingdale	(630) 286-6645	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60108	41.95	-88.1
885 Roosevelt Road Glen Ellyn, Il 60137	Glen Ellyn	Dupage	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Glen Ellyn	(630) 974- 5152	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60137	41.86	-88.06
636 Raymond Drive Naperville, Il 60563	Naperville	Dupage	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Naperville	(630) 358-7436	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60563	41.8	-88.17
7 Blanchard Circle Wheaton, Il 60187	Wheaton	Dupage	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Wheaton	(630) 296-9439	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60187	41.87	-88.11
695 W Boughton Road Bolingbrook, Il 60440	Bolingbrook	Dupage	Drive-Thru	9Am-5Pm, Monday-Friday	This Testing Site Is Open To First Responders, Health Care Workers And Seniors 65 And Older (Who Have Symptoms). You Must Bring Proper Identification With You To Be Tested.	-	-	Walgreen'S	(630) 759-3011	Illinois	Https://Wgntv.Com/News/Coronavirus/Heres-Where-You-Can-Get-A-Covid-19-Test-In-Chicago-Area/	60440	41.7	-88.08
33 West Main, Albion, Il 62806	Albion	Edwards	Clinic	1Pm-5Pm, Monday-Friday	Appointment Required.	-	-	Cgarhpc - Albion Community Health Center	(800) 408-7351	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62806	38.3	-88.1
4241 Highway 14 West, Christopher, Il 62822	Christopher	Franklin	Clinic	8:30Am-5Pm, Monday-Friday	Appointment Required.	-	-	Cgarhpc (Christopher Greater Area Rural Health Planning Corp.)-Rea Clinic	(800) 408-7351	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62822	37.98	-89.06
Il Rt 146, Bldg 2, Elizabethtown, Il 62931	Elizabethtown	Hardin	Clinic	8Am-3Pm, Monday-Friday	Must Be Referred By Chesi Provider. Appointment Required.	-	-	Chesi - Hardin County Medical Clinic	(844) 988-7800	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62931	37.48	-88.28
1204 Highway 164 East, Oquawka, Il 61469	Oquawka	Henderson	Urgent Care	8Am-4Pm, Daily	Requirements:Appointment Required. Must Meet Testing Criteria Established By Idph, Or Order From Outside Facility.	-	-	Eagle View Community Health System	(309) 867-2202	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61469	41.0	-90.9
1340 Cedar Court, Carbondale, Il 62901	Carbondale	Jackson	Clinic	8Am-3Pm, Monday-Friday	Must Be Referred By Chesi Provider. Appointment Required.	-	-	Chesi - Cedar Court Clinic	(844) 988-7800	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62901	37.74	-89.21
2920 Veterans Memorial Dr., Mt. Vernon, Il 62864	Mt. Vernon	Jefferson	Clinic	8:30Am-5Pm, Monday-Friday	Appointment Required.	-	-	Cgarhpc - Mt. Vernon Community Health Center	(800) 408-7351	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62864	38.3	-88.9
400 S Broadway, Goreville, Il 62939	Goreville	Johnson	Clinic	8:30Am-5Pm, Monday-Friday	Appointment Required. Televisit Required Prior To Visit.	-	-	Rural Health, Inc	(618) 995-1002	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62939	37.55	-88.99
2285 Sequoia Dr Aurora, Il 60506	Aurora	Kane	Hospital	Open 24Hrs	You Can Be Tested If If You Have Received Proper Permission From The Local Health Department Or A Physician. You Must Call Ahead To Determine If You Meet The Specific Criteria. Call 866-443-2584 If You Think You’Ve Been Exposed To Covid-19 Or Are Experiencing Symptoms.	-	-	Advocate Medical Group Outpatient Center	(866) 443-2584	Illinois	Https://Www.Advocateaurorahealth.Org/Coronavirus-Disease-2019?_Ga=2.246351437.858872302.1584545149-1056560988.1582056373&_Gac=1.22568393.1582056373.Cj0Kcqias67Ybrc7Arisaf49Cdufyaqxm0Vbtb-Lfrn86Dcmnevam2Undwfxgc3Epr7Jopwr-Jrnpmiaanrmealw_Wcb	60506	41.76	-88.38
255 Mclean Boulevard	South Elgin	Kane	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60177	41.99	-88.31
2635 Church Road Aurora, Il 60502	Aurora	Kane	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Aurora	(630) 590-9647	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60502	41.8	-88.26
820 Route 59 Bartlett, Il 60103	Bartlett	Kane	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Bartlett	(630) 796-6255	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60103	41.98	-88.21
10350 Haligus Road Huntley, Il 60142	Huntley	Kane	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Huntley	(847) 802-7500	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60142	42.18	-88.46
2900 Foxfield Drive Saint Charles, Il 60174	Saint Charles	Kane	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care St. Charles	(630) 296-5886	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60174	41.93	-88.3
1777 E. Court Street Kankakee, Il 60901	Kankakee	Kankakee	Clinic	8:30Am-2:30Pm, Tuesday/Thursday	Requirements:Appointment Required. Must Meet Testing Criteria Established By Idph. Capacity Is Limited.	-	-	Aunt Marthas Health And Wellness, Inc.	(877) 692-8686	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	60901	41.1	-87.9
225 West Court Street	Kankakee	Kankakee	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60901	41.1	-87.9
2070 N, Il-50 #500 Bourbonnais, Il 60914	Bourbonnais	Kankakee	Urgent Care	By Appointment Only	All Patients Interested In Covid-19 Testing Must Register And Submit Id And Insurance Information Online. When You Arrive To Our Office, Please Stay In Your Vehicle. You Will Need To Call Our Office And Be Pre-Screened Prior To Receiving Service. This Will Determine If We Are Able To See You Inside Or Curbside.	-	-	Midwest Express Clinic Bourbonnais	(779) 236-4094	Illinois	Https://Midwestexpressclinic.Com/Services/Illness-Treatment/Coronavirus/	60914	41.2	-87.9
